time	V(n007)
1.496905837781496e-03	2.499384e+00
1.497974616626230e-03	2.500030e+00
1.498929235892721e-03	2.500454e+00
1.498965235892717e-03	2.500477e+00
1.499001235892714e-03	2.500500e+00
1.499037235892711e-03	2.500523e+00
1.499073235892707e-03	2.500546e+00
1.499109235892704e-03	2.500570e+00
1.499145235892701e-03	2.500594e+00
1.499181235892697e-03	2.500619e+00
1.499437235892674e-03	2.500747e+00
1.499488000000047e-03	2.500757e+00
1.499589528214795e-03	2.500731e+00
1.499640821990435e-03	2.500715e+00
1.499692115766075e-03	2.500691e+00
1.499743409541716e-03	2.500658e+00
1.499794703317356e-03	2.500617e+00
1.499845997092996e-03	2.500567e+00
1.499897290868636e-03	2.500508e+00
1.499948584644276e-03	2.500441e+00
1.499998000000000e-03	2.500375e+00
1.500000000000000e-03	2.500373e+00
1.500000200000000e-03	2.500367e+00
1.500000600000000e-03	2.500349e+00
1.500002000000000e-03	2.500254e+00
1.500002560000000e-03	2.500229e+00
1.500003200000000e-03	2.500219e+00
1.500007039999999e-03	2.500212e+00
1.500042879999992e-03	2.500237e+00
1.500083839999983e-03	2.500309e+00
1.500165759999967e-03	2.500538e+00
1.500329599999934e-03	2.501164e+00
1.500657279999868e-03	2.502614e+00
1.501027067349175e-03	2.504283e+00
1.501693413880986e-03	2.507102e+00
1.503022533091756e-03	2.511875e+00
1.504485487930489e-03	2.515249e+00
1.506445106161388e-03	2.516564e+00
1.508402175182823e-03	2.515997e+00
1.510513727221152e-03	2.515339e+00
1.511415661234934e-03	2.515102e+00
1.511915566566134e-03	2.514610e+00
1.512401862211328e-03	2.513722e+00
1.512868461791244e-03	2.512767e+00
1.513528783765853e-03	2.511459e+00
1.513632783663475e-03	2.511270e+00
1.513687553280133e-03	2.511179e+00
1.513708134850802e-03	2.511146e+00
1.513739309200775e-03	2.511096e+00
1.513765870810499e-03	2.511055e+00
1.513793825111849e-03	2.511012e+00
1.513849733714549e-03	2.510929e+00
1.513961550919948e-03	2.510768e+00
1.514185185330747e-03	2.510478e+00
1.514632454152344e-03	2.510069e+00
1.515526991795539e-03	2.509752e+00
1.517316067081929e-03	2.509753e+00
1.519498538541430e-03	2.509534e+00
1.522548443792024e-03	2.508198e+00
1.527232408595747e-03	2.505412e+00
1.532692807754164e-03	2.502898e+00
1.539671152867028e-03	2.501171e+00
1.546397568364015e-03	2.500404e+00
1.554756824148258e-03	2.499865e+00
1.566756824148258e-03	2.499540e+00
1.578756824148258e-03	2.499629e+00
1.583911577885412e-03	2.499312e+00
1.586577406167300e-03	2.499028e+00
1.589143922687431e-03	2.498883e+00
1.591888657544435e-03	2.498765e+00
1.595758171670237e-03	2.498083e+00
1.598853670493259e-03	2.497545e+00
1.601902924924425e-03	2.498739e+00
1.603843788699187e-03	2.500195e+00
1.605996473238248e-03	2.500726e+00
1.607448125043403e-03	2.500433e+00
1.609183360876724e-03	2.500065e+00
1.610930145460202e-03	2.499625e+00
1.613567255133161e-03	2.499428e+00
1.615057083780520e-03	2.500096e+00
1.616810606315975e-03	2.501091e+00
1.618220321949772e-03	2.501163e+00
1.619336634071501e-03	2.500570e+00
1.620586135830675e-03	2.499632e+00
1.621803873700783e-03	2.498815e+00
1.623876316763032e-03	2.497892e+00
1.625583585600138e-03	2.497846e+00
1.627660109402302e-03	2.498467e+00
1.629579782239350e-03	2.499191e+00
1.633419127913446e-03	2.500659e+00
1.635159949819538e-03	2.501530e+00
1.637316499647446e-03	2.502452e+00
1.638890730260344e-03	2.502037e+00
1.639648795687796e-03	2.501360e+00
1.640364191777106e-03	2.500877e+00
1.641026369176993e-03	2.500820e+00
1.641803041715502e-03	2.500970e+00
1.642768575999822e-03	2.501281e+00
1.644699644568463e-03	2.502065e+00
1.646680808658837e-03	2.502653e+00
1.648377971342600e-03	2.502604e+00
1.650367065377929e-03	2.501726e+00
1.652703206961243e-03	2.500438e+00
1.655331350032124e-03	2.499464e+00
1.657256363996968e-03	2.499167e+00
1.659706993980038e-03	2.499205e+00
1.662336663889521e-03	2.499247e+00
1.664023438382315e-03	2.499168e+00
1.665040939669203e-03	2.499167e+00
1.666571289931681e-03	2.499489e+00
1.667428214277469e-03	2.500005e+00
1.668228492564455e-03	2.500448e+00
1.668818676027077e-03	2.500351e+00
1.669343356034589e-03	2.500007e+00
1.669914281698650e-03	2.499679e+00
1.670672483557688e-03	2.499279e+00
1.671423107806342e-03	2.498744e+00
1.672306905362022e-03	2.498104e+00
1.673509711078542e-03	2.497590e+00
1.675000729435054e-03	2.497791e+00
1.676344993336589e-03	2.498700e+00
1.677741005793049e-03	2.499870e+00
1.679762714154243e-03	2.501211e+00
1.681184217394341e-03	2.501447e+00
1.682076381953778e-03	2.501170e+00
1.683258330241893e-03	2.500930e+00
1.684026658764955e-03	2.500986e+00
1.684846212038870e-03	2.500844e+00
1.685274925820659e-03	2.500504e+00
1.685587661706446e-03	2.500165e+00
1.685924341461594e-03	2.499838e+00
1.686280728803943e-03	2.499558e+00
1.686633514381370e-03	2.499382e+00
1.687000905085617e-03	2.499313e+00
1.687335897623720e-03	2.499346e+00
1.687851653910893e-03	2.499548e+00
1.688417687752701e-03	2.499959e+00
1.689039132121760e-03	2.500595e+00
1.689634822426573e-03	2.501236e+00
1.690397310732753e-03	2.501895e+00
1.691216514129865e-03	2.502205e+00
1.692141167243485e-03	2.501943e+00
1.693080377881753e-03	2.501561e+00
1.694214653245044e-03	2.501532e+00
1.695653989591151e-03	2.501460e+00
1.697369874827826e-03	2.501061e+00
1.699122516165691e-03	2.500832e+00
1.701818332558996e-03	2.500476e+00
1.704492111457010e-03	2.500010e+00
1.707665075539767e-03	2.499503e+00
1.710163912671753e-03	2.498983e+00
1.714071260866364e-03	2.498634e+00
1.715532267144007e-03	2.499101e+00
1.716616162764133e-03	2.499624e+00
1.717778192048821e-03	2.499858e+00
1.718831569907406e-03	2.499979e+00
1.719966943200823e-03	2.500290e+00
1.721518098373937e-03	2.500654e+00
1.722275798281461e-03	2.500603e+00
1.722835057926643e-03	2.500354e+00
1.723368314555274e-03	2.499994e+00
1.724012447272880e-03	2.499583e+00
1.724863411765577e-03	2.499185e+00
1.725758001916473e-03	2.498780e+00
1.726981361207030e-03	2.498322e+00
1.728100600722776e-03	2.498607e+00
1.729047825409025e-03	2.499449e+00
1.730099615844588e-03	2.500361e+00
1.730984546373079e-03	2.500865e+00
1.732064834372746e-03	2.501005e+00
1.732947344239848e-03	2.500602e+00
1.733879936686182e-03	2.500066e+00
1.734773883531741e-03	2.499613e+00
1.735790434534788e-03	2.499036e+00
1.737463958100981e-03	2.498531e+00
1.738755106471961e-03	2.498593e+00
1.740124884428688e-03	2.498757e+00
1.742593037412138e-03	2.499361e+00
1.744617486499406e-03	2.500101e+00
1.746767744606878e-03	2.500615e+00
1.748069686245559e-03	2.500863e+00
1.750673569522920e-03	2.501185e+00
1.751660518716368e-03	2.501104e+00
1.752746974147879e-03	2.500843e+00
1.753917722557826e-03	2.500560e+00
1.755073833848739e-03	2.500713e+00
1.755847700560740e-03	2.501036e+00
1.756658396831312e-03	2.501077e+00
1.757422729473810e-03	2.500770e+00
1.758302397066437e-03	2.500355e+00
1.759929833190491e-03	2.499739e+00
1.761768038260639e-03	2.499249e+00
1.762711867746167e-03	2.499108e+00
1.763600453225402e-03	2.499218e+00
1.764097048764696e-03	2.499579e+00
1.764332673873128e-03	2.499857e+00
1.764565202173649e-03	2.500118e+00
1.764798222073165e-03	2.500323e+00
1.765045549919956e-03	2.500473e+00
1.765396762986979e-03	2.500529e+00
1.765773630532218e-03	2.500337e+00
1.766122329437445e-03	2.499963e+00
1.766481020920677e-03	2.499519e+00
1.766985921850389e-03	2.498969e+00
1.767420897945903e-03	2.498678e+00
1.767889844398513e-03	2.498676e+00
1.768383708877948e-03	2.498977e+00
1.768941891460751e-03	2.499506e+00
1.769677366668724e-03	2.500191e+00
1.770199948711113e-03	2.500483e+00
1.770681515605551e-03	2.500472e+00
1.771175039720693e-03	2.500210e+00
1.771760890572700e-03	2.499762e+00
1.772400421803818e-03	2.499290e+00
1.773293583730489e-03	2.498814e+00
1.774062203522736e-03	2.498785e+00
1.774808468603620e-03	2.499302e+00
1.775618357014985e-03	2.500169e+00
1.776475051472140e-03	2.500758e+00
1.776992373325228e-03	2.500631e+00
1.777516694645702e-03	2.500136e+00
1.778165197306861e-03	2.499583e+00
1.778879272119695e-03	2.499376e+00
1.779642000304172e-03	2.499461e+00
1.780429116940161e-03	2.499477e+00
1.781577709783558e-03	2.499286e+00
1.782771492085022e-03	2.499043e+00
1.785159056687950e-03	2.498513e+00
1.789934185893806e-03	2.497976e+00
1.792467617848122e-03	2.498509e+00
1.795041951574170e-03	2.499589e+00
1.798015251461750e-03	2.500934e+00
1.801024496022793e-03	2.501655e+00
1.802629947865803e-03	2.501051e+00
1.803651469087535e-03	2.500373e+00
1.804875688941014e-03	2.499769e+00
1.806301622373691e-03	2.499329e+00
1.807812398708105e-03	2.499202e+00
1.809404889605557e-03	2.499506e+00
1.810943024555815e-03	2.500335e+00
1.812290107810593e-03	2.501312e+00
1.813836627922825e-03	2.502290e+00
1.814833251212169e-03	2.502671e+00
1.816415988149313e-03	2.502588e+00
1.817885572767703e-03	2.501998e+00
1.819377038234043e-03	2.501594e+00
1.821114703266872e-03	2.501673e+00
1.823005552243442e-03	2.501748e+00
1.825950297159231e-03	2.501008e+00
1.828789627904152e-03	2.499747e+00
1.831403804540461e-03	2.498704e+00
1.833035022110385e-03	2.498002e+00
1.835022405915258e-03	2.497282e+00
1.836376847491617e-03	2.497615e+00
1.837194452549245e-03	2.498391e+00
1.838130009822590e-03	2.499475e+00
1.839330186666737e-03	2.500742e+00
1.840340452627382e-03	2.501543e+00
1.841193526331736e-03	2.501889e+00
1.842098407173082e-03	2.502129e+00
1.842933238377643e-03	2.502283e+00
1.844602900786764e-03	2.501961e+00
1.846168397666266e-03	2.500913e+00
1.847652711423237e-03	2.499647e+00
1.849457063078658e-03	2.498503e+00
1.850468727568312e-03	2.498184e+00
1.851593406281999e-03	2.498123e+00
1.852503308671055e-03	2.498405e+00
1.853315173276572e-03	2.498832e+00
1.854055538792607e-03	2.499008e+00
1.854876406568098e-03	2.499042e+00
1.855750425002899e-03	2.499244e+00
1.856833675863615e-03	2.499640e+00
1.858267802706271e-03	2.500349e+00
1.859331133717838e-03	2.501119e+00
1.860235078388526e-03	2.501610e+00
1.860943463980388e-03	2.501441e+00
1.861380002588235e-03	2.501110e+00
1.861776737273666e-03	2.500990e+00
1.862165359517834e-03	2.501142e+00
1.862580390643798e-03	2.501311e+00
1.863330075270511e-03	2.501254e+00
1.864125631166550e-03	2.500783e+00
1.864959998774083e-03	2.500268e+00
1.866022744154622e-03	2.500132e+00
1.867006274612765e-03	2.500396e+00
1.867921780684596e-03	2.500751e+00
1.869610760676651e-03	2.501174e+00
1.870645948051284e-03	2.500973e+00
1.871856649269260e-03	2.500312e+00
1.873177650523861e-03	2.499822e+00
1.874465761783697e-03	2.499887e+00
1.875804533634290e-03	2.499946e+00
1.877199821956854e-03	2.499589e+00
1.878491788485932e-03	2.499243e+00
1.879677106125859e-03	2.499046e+00
1.881369675099703e-03	2.498880e+00
1.882206553816582e-03	2.498947e+00
1.883239687724160e-03	2.499352e+00
1.884026563456127e-03	2.499946e+00
1.884968714677821e-03	2.500762e+00
1.885900597849688e-03	2.501328e+00
1.886509339713246e-03	2.501419e+00
1.887166253833024e-03	2.501282e+00
1.887806830190169e-03	2.501031e+00
1.889087982904459e-03	2.500306e+00
1.890397437271891e-03	2.499537e+00
1.891709641483053e-03	2.499067e+00
1.892285809421049e-03	2.499108e+00
1.892785335058425e-03	2.499394e+00
1.893140168054913e-03	2.499706e+00
1.893478873149262e-03	2.499970e+00
1.893582537727294e-03	2.500000e+00
1.893697193936390e-03	2.499975e+00
1.893853009915744e-03	2.499890e+00
1.893998815247603e-03	2.499779e+00
1.894169356334047e-03	2.499648e+00
1.894411603459836e-03	2.499533e+00
1.894699052680503e-03	2.499536e+00
1.894962291713815e-03	2.499652e+00
1.895279983721180e-03	2.499790e+00
1.895710231439325e-03	2.499765e+00
1.896102145084451e-03	2.499540e+00
1.896467564727548e-03	2.499315e+00
1.897054383268331e-03	2.499124e+00
1.897707695637644e-03	2.499048e+00
1.898583769801237e-03	2.499150e+00
1.899455313484549e-03	2.499470e+00
1.900583964913147e-03	2.499964e+00
1.902182712508316e-03	2.500618e+00
1.904481003427020e-03	2.501307e+00
1.905425144744868e-03	2.501249e+00
1.906358312658901e-03	2.500789e+00
1.907344949931733e-03	2.500154e+00
1.908444853432969e-03	2.499735e+00
1.909222760016218e-03	2.499712e+00
1.910121400031062e-03	2.499601e+00
1.910808750087626e-03	2.499345e+00
1.911638787785789e-03	2.499144e+00
1.912143595770677e-03	2.499180e+00
1.912675975190759e-03	2.499282e+00
1.913206846609164e-03	2.499321e+00
1.913945505981131e-03	2.499208e+00
1.914737243786481e-03	2.498966e+00
1.915705976394904e-03	2.498711e+00
1.916928156780196e-03	2.498541e+00
1.918685481500165e-03	2.498496e+00
1.921372828386560e-03	2.498900e+00
1.924072414983518e-03	2.499470e+00
1.926640208332112e-03	2.499756e+00
1.928835882355059e-03	2.500002e+00
1.932457993770300e-03	2.500527e+00
1.935762524931850e-03	2.501020e+00
1.938744505043784e-03	2.501340e+00
1.940587554427986e-03	2.501054e+00
1.941897492947741e-03	2.500498e+00
1.943472753914511e-03	2.499967e+00
1.944577391310861e-03	2.500020e+00
1.945669818357235e-03	2.500100e+00
1.946826100329443e-03	2.499912e+00
1.947931689952730e-03	2.499802e+00
1.949027961602888e-03	2.499543e+00
1.949818778986988e-03	2.499067e+00
1.950823602148365e-03	2.498509e+00
1.951662251875584e-03	2.498266e+00
1.952428331766020e-03	2.498302e+00
1.953234576141729e-03	2.498796e+00
1.954210312771222e-03	2.499579e+00
1.955097657737604e-03	2.499877e+00
1.955832925846915e-03	2.499848e+00
1.956791654598160e-03	2.499692e+00
1.957966653118768e-03	2.499364e+00
1.959674988312751e-03	2.498933e+00
1.962079753235573e-03	2.498732e+00
1.964457084167183e-03	2.499223e+00
1.966160087833207e-03	2.499852e+00
1.968394809764985e-03	2.500535e+00
1.970132488361430e-03	2.501217e+00
1.971981850268025e-03	2.502247e+00
1.973925479888151e-03	2.503025e+00
1.975557211269160e-03	2.502634e+00
1.976958849675943e-03	2.501474e+00
1.978374700469046e-03	2.500620e+00
1.979604850377747e-03	2.500397e+00
1.981082561936544e-03	2.500195e+00
1.983149972890450e-03	2.500305e+00
1.985078586315407e-03	2.500918e+00
1.986851455247541e-03	2.501179e+00
1.988542413921215e-03	2.500645e+00
1.990462926834019e-03	2.499877e+00
1.992355744703458e-03	2.499684e+00
1.994452120045234e-03	2.499621e+00
1.996443112213112e-03	2.499332e+00
1.999051070468968e-03	2.498875e+00
2.001400121716991e-03	2.498510e+00
2.003050254131235e-03	2.498282e+00
2.005577849304677e-03	2.498271e+00
2.006848768019630e-03	2.498785e+00
2.008382152463256e-03	2.499713e+00
2.010094458017321e-03	2.500479e+00
2.011402755911257e-03	2.500765e+00
2.012818263699627e-03	2.500483e+00
2.014003116278469e-03	2.500059e+00
2.015220005257811e-03	2.500226e+00
2.016142161127871e-03	2.500667e+00
2.017116894045827e-03	2.500898e+00
2.017826464168729e-03	2.501021e+00
2.018752271087013e-03	2.501294e+00
2.019706409270798e-03	2.501410e+00
2.020713446020930e-03	2.501377e+00
2.021643019622109e-03	2.501440e+00
2.023502166824466e-03	2.501695e+00
2.025218146565873e-03	2.501760e+00
2.026621858749408e-03	2.501755e+00
2.029429283116477e-03	2.501848e+00
2.031385333935692e-03	2.501952e+00
2.035297435574122e-03	2.501799e+00
2.038932023388282e-03	2.500644e+00
2.041637720494015e-03	2.499765e+00
2.043937841892462e-03	2.500044e+00
2.046017935123594e-03	2.500445e+00
2.048173699903442e-03	2.499842e+00
2.050355581319073e-03	2.498966e+00
2.052356700412225e-03	2.498660e+00
2.054154919404494e-03	2.498517e+00
2.056449231991219e-03	2.498536e+00
2.057873857410966e-03	2.498909e+00
2.059239585882919e-03	2.499301e+00
2.060650541497846e-03	2.499267e+00
2.061824050961547e-03	2.498908e+00
2.063064904376960e-03	2.498715e+00
2.064484890191901e-03	2.498833e+00
2.065856362832439e-03	2.498682e+00
2.067400595278962e-03	2.498279e+00
2.069150780032188e-03	2.498049e+00
2.070587785734356e-03	2.497926e+00
2.073461797138691e-03	2.498050e+00
2.075742928206747e-03	2.498994e+00
2.078220167100570e-03	2.500560e+00
2.080993180195052e-03	2.502073e+00
2.082770245968566e-03	2.502421e+00
2.084110602512383e-03	2.501822e+00
2.085002027993155e-03	2.500924e+00
2.085868658422780e-03	2.500069e+00
2.086265738402693e-03	2.499906e+00
2.086608599840045e-03	2.499967e+00
2.087096867776262e-03	2.500205e+00
2.087580329010053e-03	2.500460e+00
2.088224985137342e-03	2.500698e+00
2.088791419343959e-03	2.500792e+00
2.089355221780731e-03	2.500741e+00
2.090071838203093e-03	2.500555e+00
2.090751912820727e-03	2.500364e+00
2.092112062055995e-03	2.499904e+00
2.093177708784554e-03	2.499611e+00
2.093703555256525e-03	2.499614e+00
2.094234861475613e-03	2.499670e+00
2.095719349404531e-03	2.499690e+00
2.096815843291779e-03	2.499736e+00
2.098066043733580e-03	2.499566e+00
2.098741557494928e-03	2.499203e+00
2.099392108182412e-03	2.498799e+00
2.100231742511372e-03	2.498378e+00
2.101322817999890e-03	2.497986e+00
2.102445662482807e-03	2.498080e+00
2.103476292962035e-03	2.498606e+00
2.104891352815459e-03	2.499331e+00
2.106110383200098e-03	2.499550e+00
2.107613117596894e-03	2.499275e+00
2.109243717839880e-03	2.498986e+00
2.111245194591303e-03	2.499573e+00
2.112857091057288e-03	2.500532e+00
2.114519161908351e-03	2.501258e+00
2.116013827015113e-03	2.501797e+00
2.117809705124530e-03	2.502612e+00
2.120056084613419e-03	2.503105e+00
2.121941360785916e-03	2.502389e+00
2.123771995015072e-03	2.501158e+00
2.125572847610762e-03	2.500307e+00
2.127855643879134e-03	2.499564e+00
2.130050800857558e-03	2.499140e+00
2.131457728967401e-03	2.499390e+00
2.132650887289381e-03	2.499908e+00
2.134323744556573e-03	2.500475e+00
2.135769934274396e-03	2.500479e+00
2.137123870451879e-03	2.500027e+00
2.138614422598152e-03	2.499449e+00
2.140714667026203e-03	2.499061e+00
2.141900484206761e-03	2.499352e+00
2.142625469944332e-03	2.499733e+00
2.143527786403667e-03	2.500076e+00
2.143941412039119e-03	2.500113e+00
2.144558834842171e-03	2.499962e+00
2.145162197922402e-03	2.499586e+00
2.145856264465999e-03	2.498980e+00
2.146481441355967e-03	2.498526e+00
2.147196361356274e-03	2.498277e+00
2.147875344917673e-03	2.498272e+00
2.148836629526759e-03	2.498590e+00
2.150092147105584e-03	2.499321e+00
2.151338466697305e-03	2.500140e+00
2.152651023994220e-03	2.501017e+00
2.153662756082764e-03	2.501470e+00
2.154450134138348e-03	2.501415e+00
2.155052963744286e-03	2.501132e+00
2.155642281169686e-03	2.500862e+00
2.156296139787588e-03	2.500667e+00
2.156945452637036e-03	2.500475e+00
2.158212141494576e-03	2.500029e+00
2.159362113422612e-03	2.499583e+00
2.160047203136558e-03	2.499385e+00
2.160530389839954e-03	2.499378e+00
2.160937745693853e-03	2.499440e+00
2.161379001127963e-03	2.499566e+00
2.161770807691423e-03	2.499800e+00
2.162112915446753e-03	2.500067e+00
2.162477293810468e-03	2.500273e+00
2.162639828885025e-03	2.500272e+00
2.162791013747342e-03	2.500183e+00
2.162973968757097e-03	2.500015e+00
2.163171256075253e-03	2.499832e+00
2.163462635725050e-03	2.499661e+00
2.163719321478283e-03	2.499660e+00
2.164009446173082e-03	2.499803e+00
2.164288742555723e-03	2.499950e+00
2.164651569387279e-03	2.500004e+00
2.164939084387254e-03	2.499904e+00
2.165283103201332e-03	2.499676e+00
2.165644537161159e-03	2.499425e+00
2.166367405080814e-03	2.499112e+00
2.167054669583765e-03	2.499130e+00
2.167749294481860e-03	2.499180e+00
2.168577265182007e-03	2.498871e+00
2.169532656327679e-03	2.498282e+00
2.170554689743294e-03	2.497932e+00
2.171720646849040e-03	2.498229e+00
2.173080203406598e-03	2.499113e+00
2.174421968447333e-03	2.500060e+00
2.175849457614784e-03	2.500921e+00
2.177108473665616e-03	2.501129e+00
2.177957182190029e-03	2.500757e+00
2.179039489792089e-03	2.500052e+00
2.180175098732539e-03	2.499560e+00
2.181238988155188e-03	2.499563e+00
2.182330268015730e-03	2.499856e+00
2.183417152409923e-03	2.499945e+00
2.184521784764677e-03	2.499853e+00
2.185777888736035e-03	2.499944e+00
2.186866172400360e-03	2.500275e+00
2.188348238771250e-03	2.500791e+00
2.189587551706465e-03	2.500993e+00
2.190445770522213e-03	2.500946e+00
2.191383876744817e-03	2.500935e+00
2.192333672989326e-03	2.501019e+00
2.193209131713458e-03	2.500814e+00
2.194097096261761e-03	2.500327e+00
2.194899169024505e-03	2.500106e+00
2.195523429925238e-03	2.500184e+00
2.196409061464036e-03	2.500456e+00
2.197646254599077e-03	2.500928e+00
2.199357415588145e-03	2.501112e+00
2.200527311592516e-03	2.500469e+00
2.201696250443948e-03	2.499629e+00
2.202875427028446e-03	2.499451e+00
2.203767319073632e-03	2.499622e+00
2.204793717351966e-03	2.499524e+00
2.205499227534361e-03	2.499297e+00
2.206544857052682e-03	2.499116e+00
2.207310206595248e-03	2.499006e+00
2.208457944898488e-03	2.498862e+00
2.209376068911797e-03	2.499013e+00
2.210234761091262e-03	2.499418e+00
2.211155065033651e-03	2.500001e+00
2.212393910445782e-03	2.500843e+00
2.213690751015580e-03	2.501621e+00
2.214517260055611e-03	2.501793e+00
2.215243972343319e-03	2.501445e+00
2.216154317428319e-03	2.500645e+00
2.216977613030367e-03	2.500129e+00
2.217818460669276e-03	2.500039e+00
2.218769035657269e-03	2.500124e+00
2.219775343839895e-03	2.500313e+00
2.220989520716324e-03	2.500645e+00
2.222355843987323e-03	2.500617e+00
2.223210733331683e-03	2.500420e+00
2.224578076022141e-03	2.500032e+00
2.226400108552098e-03	2.499213e+00
2.228159858930358e-03	2.498542e+00
2.228920960771407e-03	2.498507e+00
2.229608590259156e-03	2.498777e+00
2.230220219485868e-03	2.499352e+00
2.230894910986109e-03	2.500140e+00
2.231502261968166e-03	2.500631e+00
2.231871305785757e-03	2.500688e+00
2.232233312968445e-03	2.500568e+00
2.232684748191382e-03	2.500380e+00
2.233268733822962e-03	2.500182e+00
2.233630767494153e-03	2.500108e+00
2.233921974037446e-03	2.500094e+00
2.234217000372965e-03	2.500120e+00
2.234503582922301e-03	2.500189e+00
2.234774185588799e-03	2.500306e+00
2.235033037366899e-03	2.500456e+00
2.235337216659646e-03	2.500636e+00
2.235945575245141e-03	2.500931e+00
2.236903205698067e-03	2.501180e+00
2.237894139254367e-03	2.501174e+00
2.238978417662788e-03	2.501120e+00
2.240465565466301e-03	2.501184e+00
2.242394306674426e-03	2.501224e+00
2.244166765464971e-03	2.501224e+00
2.247711683046061e-03	2.501165e+00
2.250342429128580e-03	2.500848e+00
2.252620916548035e-03	2.500356e+00
2.256863085371733e-03	2.499557e+00
2.259251276625259e-03	2.499523e+00
2.261150951140853e-03	2.499616e+00
2.263563918997999e-03	2.499374e+00
2.265380123081280e-03	2.498979e+00
2.267265105642216e-03	2.498402e+00
2.268866015225307e-03	2.497935e+00
2.270695420889276e-03	2.497917e+00
2.271914617656108e-03	2.498339e+00
2.273905907666283e-03	2.499421e+00
2.276087267041612e-03	2.500593e+00
2.277294952486368e-03	2.500887e+00
2.278469320760001e-03	2.500599e+00
2.279691927910298e-03	2.499865e+00
2.281011560022275e-03	2.499008e+00
2.283080685014992e-03	2.497960e+00
2.285310380196843e-03	2.497194e+00
2.288033129649542e-03	2.496796e+00
2.291515190479669e-03	2.497653e+00
2.294055009880126e-03	2.499190e+00
2.297001789622622e-03	2.500183e+00
2.299142679598523e-03	2.500083e+00
2.301406559658692e-03	2.500344e+00
2.303453239112268e-03	2.500656e+00
2.306078242906785e-03	2.500715e+00
2.308442318536000e-03	2.501529e+00
2.310166092316684e-03	2.502633e+00
2.311763179622362e-03	2.503239e+00
2.312708077039576e-03	2.503095e+00
2.314042378233501e-03	2.502088e+00
2.315481988745656e-03	2.500579e+00
2.316844908216863e-03	2.499600e+00
2.317744262252640e-03	2.499363e+00
2.319343741204483e-03	2.499273e+00
2.320929523282644e-03	2.499254e+00
2.322690934166231e-03	2.499387e+00
2.323789117309388e-03	2.499600e+00
2.325210026933828e-03	2.499910e+00
2.326245926288465e-03	2.500226e+00
2.327384684751952e-03	2.500532e+00
2.328083471861243e-03	2.500500e+00
2.328971990314527e-03	2.500176e+00
2.329919559464849e-03	2.499815e+00
2.330864273251580e-03	2.499887e+00
2.331425049975272e-03	2.500224e+00
2.332144272458018e-03	2.500637e+00
2.332914034646062e-03	2.500669e+00
2.333754341973871e-03	2.500382e+00
2.334511625929797e-03	2.500130e+00
2.335578360625234e-03	2.499947e+00
2.336428139183288e-03	2.500082e+00
2.337399409808600e-03	2.500515e+00
2.338290101033430e-03	2.500926e+00
2.339039336618895e-03	2.501156e+00
2.340537807789826e-03	2.501140e+00
2.341964416907972e-03	2.500811e+00
2.343406483524707e-03	2.500402e+00
2.345465262120656e-03	2.499792e+00
2.348400541665356e-03	2.499517e+00
2.349676402850140e-03	2.500085e+00
2.350706559007309e-03	2.500746e+00
2.351788248881573e-03	2.501041e+00
2.353105213201706e-03	2.501087e+00
2.354316044835381e-03	2.500879e+00
2.355601108756824e-03	2.500422e+00
2.357213262181755e-03	2.500031e+00
2.358689245915782e-03	2.499770e+00
2.360605417198283e-03	2.499551e+00
2.362013126000723e-03	2.499989e+00
2.362972506159289e-03	2.500627e+00
2.364070197745865e-03	2.501042e+00
2.365139539697360e-03	2.500928e+00
2.366190778543270e-03	2.500806e+00
2.367575229585018e-03	2.500876e+00
2.369143952917572e-03	2.500998e+00
2.371493125300758e-03	2.500900e+00
2.373739779815717e-03	2.500253e+00
2.375915352569965e-03	2.499858e+00
2.377558056267891e-03	2.499749e+00
2.379314301324335e-03	2.499074e+00
2.380620696164848e-03	2.498508e+00
2.381779547671924e-03	2.498362e+00
2.382810067610609e-03	2.498377e+00
2.383832543448329e-03	2.498401e+00
2.385193649614327e-03	2.498537e+00
2.386131771438642e-03	2.498735e+00
2.388008015087272e-03	2.499467e+00
2.389582354033821e-03	2.500476e+00
2.391436926762603e-03	2.501617e+00
2.392627460514867e-03	2.501915e+00
2.393636867093559e-03	2.501886e+00
2.394565293689914e-03	2.501786e+00
2.396422146882624e-03	2.501543e+00
2.400110321126075e-03	2.501118e+00
2.404370866039183e-03	2.500501e+00
2.409007429028092e-03	2.499582e+00
2.412117524346368e-03	2.499082e+00
2.414871008055745e-03	2.498569e+00
2.417676702928567e-03	2.497834e+00
2.420346967587165e-03	2.497599e+00
2.422221477192556e-03	2.498046e+00
2.424773141372872e-03	2.498882e+00
2.427533645601601e-03	2.499541e+00
2.429995211328337e-03	2.500097e+00
2.434877993590345e-03	2.500662e+00
2.437144438852483e-03	2.500182e+00
2.438716056291656e-03	2.499854e+00
2.439839105981058e-03	2.499901e+00
2.441344340379709e-03	2.499986e+00
2.443981781867763e-03	2.500070e+00
2.445492995187281e-03	2.500298e+00
2.446970892082930e-03	2.500721e+00
2.448632544709218e-03	2.500784e+00
2.449280752551116e-03	2.500364e+00
2.449516780072465e-03	2.500144e+00
2.449682537241750e-03	2.500035e+00
2.449806900776151e-03	2.499986e+00
2.449969452631611e-03	2.499951e+00
2.450118947611090e-03	2.499929e+00
2.450344453553326e-03	2.499888e+00
2.450621174665834e-03	2.499808e+00
2.450887878948341e-03	2.499697e+00
